B19,135.87,70.68,70.89,62.0,0.4838709677419355,0.37349397590361444,0.5120967741935484,0.396
B20,135.01,70.32,72.61,59.88,0.452,0.408,0.476,0.44
C01,145.72,70.19,67.43,63.85,0.645083932853717,0.5059952038369304,0.5971223021582733,0.49760765550239233
C02,150.64,68.97,66.44,64.61,0.5755395683453237,0.48086124401913877,0.5419664268585132,0.4449760765550239
C03,145.38,66.53,71.11,64.55,0.5587529976019184,0.45454545454545453,0.5851318944844125,0.48564593301435405
C04,144.9,69.51,66.2,63.68,0.5827338129496403,0.47607655502392343,0.6163069544364509,0.47607655502392343
C05,140.85,68.85,67.31,62.22,0.5971223021582733,0.486810551558753,0.6115107913669064,0.5023923444976076
C06,168.19,71.05,67.74,67.07,0.6507177033492823,0.5143540669856459,0.5598086124401914,0.44630071599045346
C07,165.32,74.28,69.31,63.77,0.5083932853717026,0.43301435406698563,0.5875299760191847,0.5191387559808612
C08,173.16,72.6,70.89,70.43,0.569377990430622,0.48687350835322196,0.6076555023923444,0.5239234449760766
C09,161.99,71.18,71.79,62.03,0.5083932853717026,0.4138755980861244,0.5635491606714629,0.4569377990430622
C10,162.93,71.14,67.33,67.96,0.5323741007194245,0.4665071770334928,0.5731414868105515,0.4354066985645933
C11,146.8,68.45,67.15,64.77,0.41365461847389556,0.3709677419354839,0.4859437751004016,0.408
C12,228.75,81.86,79.16,79.2,0.5685483870967742,0.5381526104417671,0.4779116465863454,0.456
C13,222.13,82.35,79.52,72.68,0.4738955823293173,0.448,0.45564516129032256,0.42338709677419356
C14,140.6,66.71,65.04,66.04,0.42971887550200805,0.3815261044176707,0.43373493975903615,0.3654618473895582
C15,185.16,74.53,71.63,75.81,0.5020080321285141,0.46184738955823296,0.464,0.432
C16,152.3,68.6,65.24,70.37,0.468,0.412,0.4,0.372
C17,177.51,74.43,71.5,68.52,0.4819277108433735,0.42168674698795183,0.46987951807228917,0.40963855421686746
C18,166.32,68.39,69.97,71.93,0.4939759036144578,0.448,0.4859437751004016,0.46586345381526106
C19,163.89,67.02,70.4,69.14,0.5060240963855421,0.496,0.42570281124497994,0.4
C20,149.42,69.53,65.66,67.78,0.4538152610441767,0.41767068273092367,0.42971887550200805,0.3815261044176707
D01,163.68,72.77,70.76,64.3,0.5443645083932853,0.4665071770334928,0.5707434052757794,0.5167464114832536
D02,143.25,69.61,67.23,62.32,0.5745192307692307,0.4724220623501199,0.5419664268585132,0.4580335731414868
D03,162.21,72.42,71.48,65.46,0.5600961538461539,0.4724220623501199,0.5120192307692307,0.434052757793765
D04,178.0,76.04,68.48,66.96,0.5947242206235012,0.4988009592326139,0.5563549160671463,0.4844124700239808
D05,127.65,66.05,66.7,55.72,0.5275779376498801,0.4244604316546763,0.5432692307692307,0.42685851318944845
D06,157.5,72.33,68.42,62.86,0.5576923076923077,0.4628297362110312,0.5491606714628298,0.45323741007194246
D07,148.34,70.08,69.44,57.87,0.5456730769230769,0.460431654676259,0.5011990407673861,0.4556354916067146
D08,163.24,71.26,71.87,62.39,0.5443645083932853,0.45083932853717024,0.5515587529976019,0.49521531100478466
D09,150.28,72.03,68.12,64.45,0.5023923444976076,0.4224343675417661,0.5275779376498801,0.431980906921241
D10,142.94,70.64,64.62,65.92,0.5419664268585132,0.4172661870503597,0.5875299760191847,0.45933014354066987
D11,170.2,74.29,73.13,63.41,0.5362903225806451,0.4838709677419355,0.43373493975903615,0.40160642570281124
D12,172.88,73.33,70.59,67.17,0.4637096774193548,0.43951612903225806,0.45161290322580644,0.39919354838709675
D13,168.69,71.71,72.66,69.85,0.4314516129032258,0.36947791164658633,0.4497991967871486,0.40160642570281124
D14,178.3,76.02,73.37,61.72,0.4899598393574297,0.46184738955823296,0.43775100401606426,0.37751004016064255
D15,166.92,71.52,71.42,68.92,0.5582329317269076,0.4979919678714859,0.4578313253012048,0.46586345381526106
D16,159.8,70.63,67.65,64.72,0.448,0.416,0.40160642570281124,0.384
D17,153.15,71.25,72.34,63.63,0.45161290322580644,0.43951612903225806,0.45564516129032256,0.4497991967871486
D18,150.67,70.02,70.8,59.05,0.43775100401606426,0.43775100401606426,0.4819277108433735,0.4538152610441767
D19,145.44,70.99,68.39,63.01,0.43373493975903615,0.37349397590361444,0.4497991967871486,0.3855421686746988
D20,174.11,73.8,71.89,65.29,0.4717741935483871,0.42570281124497994,0.4578313253012048,0.46184738955823296
E01,184.57,78.01,81.72,59.02,0.5443645083932853,0.49760765550239233,0.5550239234449761,0.47368421052631576
E02,217.86,83.8,83.82,73.86,0.5635491606714629,0.49282296650717705,0.5299760191846523,0.47129186602870815
E03,160.91,74.59,74.35,62.29,0.5275779376498801,0.47129186602870815,0.565947242206235,0.4724220623501199
E04,201.28,82.72,82.72,68.74,0.5191387559808612,0.4439140811455847,0.5443645083932853,0.507177033492823
E05,207.34,80.77,83.24,65.69,0.5563549160671463,0.4904306220095694,0.580335731414868,0.5
E06,228.78,85.81,79.7,71.67,0.5980861244019139,0.5023923444976076,0.5995203836930456,0.5167464114832536
E07,209.67,82.16,84.87,63.43,0.5851318944844125,0.5215311004784688,0.5119617224880383,0.430622009569378
E08,196.55,84.81,77.02,66.11,0.5107913669064749,0.430622009569378,0.5515587529976019,0.4784688995215311
E09,208.65,82.91,77.8,67.31,0.5119617224880383,0.4343675417661098,0.5287081339712919,0.4677804295942721
E10,191.24,79.9,77.24,65.18,0.5587529976019184,0.5,0.5347721822541966,0.47607655502392343
E11,235.87,86.21,87.04,64.2,0.47580645161290325,0.43951612903225806,0.4819277108433735,0.456
E12,209.14,84.01,77.96,66.88,0.4798387096774194,0.43951612903225806,0.4879032258064516,0.4578313253012048
E13,214.43,85.51,79.06,66.6,0.49193548387096775,0.44,0.4979919678714859,0.428
E14,189.6,82.4,77.94,62.35,0.46184738955823296,0.4274193548387097,0.444,0.3855421686746988
E15,215.25,84.74,80.23,68.2,0.4979919678714859,0.444,0.4979919678714859,0.432
E16,217.39,87.14,80.16,70.48,0.4939759036144578,0.43373493975903615,0.4779116465863454,0.456
E17,166.45,74.47,77.42,60.26,0.46987951807228917,0.436,0.4899598393574297,0.44176706827309237
E18,185.4,84.7,73.7,57.21,0.5020080321285141,0.4314516129032258,0.4497991967871486,0.41365461847389556
E19,230.24,87.88,83.92,72.93,0.4979919678714859,0.4457831325301205,0.4979919678714859,0.4497991967871486
E20,182.14,84.93,72.53,62.21,0.46586345381526106,0.41365461847389556,0.4939759036144578,0.46987951807228917
F01,249.77,85.41,84.85,72.77,0.5707434052757794,0.5263157894736842,0.6354916067146283,0.6220095693779905
F02,222.48,82.8,80.59,69.22,0.6339712918660287,0.5406698564593302,0.6378896882494005,0.5574162679425837
F03,210.64,82.4,80.35,65.12,0.5779376498800959,0.49521531100478466,0.6354916067146283,0.5526315789473685
F04,244.34,84.4,81.05,76.65,0.65311004784689,0.5707434052757794,0.5995203836930456,0.5287081339712919
F05,201.97,78.8,78.38,69.57,0.5669856459330144,0.5274463007159904,0.5598086124401914,0.4904306220095694
F06,243.39,82.86,84.69,69.54,0.5717703349282297,0.5059665871121718,0.6100478468899522,0.5322195704057279
F07,229.5,82.42,80.79,68.65,0.5454545454545454,0.5119617224880383,0.5635491606714629,0.5119617224880383
F08,198.81,80.22,76.35,68.81,0.6267942583732058,0.48564593301435405,0.5789473684210527,0.4904306220095694
F09,230.41,80.78,81.11,73.02,0.5611510791366906,0.49521531100478466,0.6244019138755981,0.562200956937799
F10,208.13,85.36,80.2,66.63,0.5813397129186603,0.47607655502392343,0.5456730769230769,0.5023923444976076
F11,230.51,82.01,79.96,71.89,0.4779116465863454,0.42168674698795183,0.5080645161290323,0.45564516129032256
F12,254.4,86.63,86.41,72.98,0.564,0.5421686746987951,0.5020080321285141,0.46586345381526106
F13,224.04,81.72,82.27,68.41,0.5443548387096774,0.532,0.504,0.508
F14,249.71,87.03,86.53,70.38,0.504,0.48,0.532258064516129,0.5020080321285141
F15,185.62,79.42,73.44,63.64,0.516,0.512,0.46586345381526106,0.38
F16,244.33,83.92,84.36,77.32,0.508,0.4819277108433735,0.5060240963855421,0.4497991967871486
F17,228.16,79.71,80.73,72.09,0.5020080321285141,0.496,0.5020080321285141,0.45564516129032256
F18,219.35,85.04,78.08,73.42,0.5261044176706827,0.5201612903225806,0.5161290322580645,0.4979919678714859
F19,221.38,82.23,80.71,69.95,0.4838709677419355,0.42971887550200805,0.488,0.46184738955823296
F20,207.79,80.04,77.24,69.06,0.4779116465863454,0.43775100401606426,0.47580645161290325,0.4314516129032258
G01,171.92,72.76,71.95,67.63,0.5731414868105515,0.4880382775119617,0.5707434052757794,0.5023923444976076
G02,144.45,69.8,63.92,62.74,0.5347721822541966,0.45083932853717024,0.5360576923076923,0.4364508393285372
G03,168.77,73.6,72.11,67.96,0.5697115384615384,0.47721822541966424,0.5913461538461539,0.5275779376498801
G04,153.03,72.7,69.96,63.5,0.60431654676259,0.4748201438848921,0.5721153846153846,0.4988009592326139
G05,179.26,73.88,77.5,61.78,0.60431654676259,0.5203836930455635,0.5827338129496403,0.47961630695443647
G06,149.83,69.41,69.91,63.54,0.5875299760191847,0.49160671462829736,0.5731414868105515,0.4676258992805755
G07,238.35,81.66,79.88,79.51,0.5995203836930456,0.5406698564593302,0.6274038461538461,0.5947242206235012
G08,224.49,80.33,75.44,72.7,0.6274038461538461,0.5371702637889688,0.6754807692307693,0.6133651551312649
G09,179.74,72.7,76.18,65.4,0.5419664268585132,0.49160671462829736,0.6402877697841727,0.5215311004784688
G10,178.33,76.42,72.44,67.56,0.6081730769230769,0.5,0.5755395683453237,0.5047846889952153
G11,222.61,80.41,78.65,72.92,0.5662650602409639,0.5903614457831325,0.46586345381526106,0.42168674698795183
G12,179.95,74.3,73.26,66.76,0.4959677419354839,0.4939759036144578,0.4879032258064516,0.46987951807228917
G13,222.64,81.66,75.66,78.08,0.5220883534136547,0.4859437751004016,0.4859437751004016,0.46987951807228917
G14,179.69,76.66,70.44,64.97,0.4819277108433735,0.4959677419354839,0.5120967741935484,0.4879032258064516
G15,150.85,70.94,65.64,66.08,0.49193548387096775,0.4859437751004016,0.5282258064516129,0.4838709677419355
G16,175.27,74.4,74.21,65.3,0.5524193548387096,0.5080645161290323,0.532258064516129,0.5604838709677419
G17,162.6,71.4,69.01,66.67,0.4798387096774194,0.49193548387096775,0.5282258064516129,0.5241935483870968
G18,133.8,64.5,66.92,61.84,0.47580645161290325,0.4314516129032258,0.4717741935483871,0.4717741935483871
G19,145.17,67.24,67.93,62.7,0.5161290322580645,0.5080645161290323,0.4798387096774194,0.45564516129032256
G20,222.93,79.53,81.45,76.17,0.5662650602409639,0.5742971887550201,0.49193548387096775,0.4838709677419355
H01,187.27,80.56,79.7,60.29,0.580335731414868,0.5119617224880383,0.5731414868105515,0.5119617224880383
H02,169.94,76.98,72.69,59.31,0.6402877697841727,0.5119617224880383,0.60431654676259,0.49760765550239233
H03,200.66,84.05,73.62,66.67,0.6522781774580336,0.5239234449760766,0.5956937799043063,0.5298329355608592
H04,213.93,82.53,78.5,67.35,0.6267942583732058,0.5406698564593302,0.6115107913669064,0.4988009592326139
H05,202.96,82.67,78.87,61.23,0.6153846153846154,0.5107913669064749,0.6514423076923077,0.5563549160671463
H06,173.69,77.17,76.58,63.1,0.60431654676259,0.5251798561151079,0.5793269230769231,0.4844124700239808
H07,193.33,79.86,82.12,58.98,0.6594724220623501,0.5443645083932853,0.6258992805755396,0.5563549160671463
H08,265.28,88.21,88.56,66.9,0.6306954436450839,0.5430622009569378,0.6546762589928058,0.5956937799043063
H09,193.59,82.35,77.18,60.89,0.6235011990407674,0.5275779376498801,0.6426858513189448,0.5539568345323741
H10,197.32,79.85,80.27,61.82,0.580335731414868,0.4904306220095694,0.592326139088729,0.4844124700239808
H11,221.02,89.81,84.2,60.54,0.5180722891566265,0.4939759036144578,0.5261044176706827,0.4859437751004016
H12,204.09,83.91,82.67,60.63,0.4819277108433735,0.43775100401606426,0.46987951807228917,0.4457831325301205
H13,221.25,84.42,85.91,62.99,0.5100401606425703,0.5060240963855421,0.5100401606425703,0.4819277108433735
H14,207.77,85.16,78.29,65.27,0.5564516129032258,0.5685483870967742,0.5020080321285141,0.4979919678714859
H15,213.87,85.66,80.73,63.25,0.4899598393574297,0.4538152610441767,0.5301204819277109,0.5261044176706827
H16,222.83,84.32,83.5,61.55,0.5502008032128514,0.5502008032128514,0.4939759036144578,0.46586345381526106
H17,230.8,87.43,83.0,61.07,0.5020080321285141,0.46987951807228917,0.5381526104417671,0.5301204819277109
H18,221.11,87.2,82.94,62.88,0.5220883534136547,0.5381526104417671,0.4939759036144578,0.4497991967871486
H19,185.89,82.65,75.4,58.71,0.4779116465863454,0.46184738955823296,0.4899598393574297,0.4819277108433735
H20,209.34,82.02,83.45,62.78,0.5220883534136547,0.5100401606425703,0.5060240963855421,0.46987951807228917
I01,266.0,88.0,86.0,69.0,0.6954436450839329,0.7033492822966507,0.5861244019138756,0.5669856459330144
I02,238.0,83.0,79.0,69.0,0.5683453237410072,0.5358851674641149,0.6009615384615384,0.5779376498800959
I03,174.0,72.36,74.47,62.81,0.5707434052757794,0.47002398081534774,0.60431654676259,0.49160671462829736
I04,237.66,80.31,75.91,80.02,0.6578947368421053,0.6028708133971292,0.5899280575539568,0.5574162679425837
I05,241.49,84.21,81.68,67.96,0.6618705035971223,0.562200956937799,0.5827338129496403,0.5478468899521531
I06,241.18,87.24,80.98,75.78,0.5502392344497608,0.5167464114832536,0.6306954436450839,0.5323741007194245
I07,179.6,76.62,72.73,65.01,0.6738609112709832,0.5478468899521531,0.6306954436450839,0.4904306220095694
I08,187.63,79.79,75.06,62.22,0.6163069544364509,0.5047846889952153,0.5611510791366906,0.48086124401913877
I09,170.52,75.76,70.63,64.42,0.580335731414868,0.48564593301435405,0.6538461538461539,0.5287081339712919
I10,200.56,79.0,76.43,67.62,0.5203836930455635,0.4628297362110312,0.6115107913669064,0.4940047961630695
I11,249.85,80.14,83.24,74.68,0.4457831325301205,0.42168674698795183,0.5100401606425703,0.4457831325301205
I12,203.61,80.42,77.71,63.8,0.4798387096774194,0.4538152610441767,0.5381526104417671,0.5622489959839357
I13,227.29,80.0,76.34,69.59,0.5502008032128514,0.5582329317269076,0.4738955823293173,0.44176706827309237
I14,168.93,79.54,67.45,60.65,0.4596774193548387,0.4153225806451613,0.44176706827309237,0.40562248995983935
I15,196.53,75.0,75.92,67.64,0.44176706827309237,0.41767068273092367,0.40963855421686746,0.37751004016064255
I16,229.18,81.83,75.56,74.51,0.39357429718875503,0.3534136546184739,0.41767068273092367,0.3895582329317269
I17,226.09,82.8,78.8,70.01,0.4457831325301205,0.41767068273092367,0.4979919678714859,0.46586345381526106
I18,221.51,78.6,75.03,73.09,0.46987951807228917,0.41767068273092367,0.4475806451612903,0.41767068273092367
I19,285.72,85.72,81.4,79.01,0.46987951807228917,0.42570281124497994,0.448,0.4
I20,221.61,79.75,80.44,67.68,0.46184738955823296,0.40160642570281124,0.4538152610441767,0.42570281124497994
J01,171.35,75.06,71.52,62.6,0.5528846153846154,0.45323741007194246,0.6091127098321343,0.47607655502392343
J02,172.16,74.47,71.96,67.44,0.5299760191846523,0.47961630695443647,0.5995203836930456,0.5059952038369304
J03,147.51,69.97,68.72,64.06,0.5155875299760192,0.42822966507177035,0.5813397129186603,0.4665071770334928
J04,174.66,73.26,71.11,65.23,0.5669856459330144,0.4904306220095694,0.513189448441247,0.4784688995215311
J05,171.73,74.36,69.84,65.69,0.5443645083932853,0.46411483253588515,0.5419664268585132,0.5239234449760766
J06,170.19,71.51,73.21,65.4,0.5707434052757794,0.5047846889952153,0.5899280575539568,0.49521531100478466
J07,167.5,72.52,72.82,62.14,0.5885167464114832,0.49282296650717705,0.6019184652278178,0.5
J08,184.5,77.19,72.95,65.38,0.5611510791366906,0.507177033492823,0.5323741007194245,0.4784688995215311
J09,167.52,70.61,72.33,69.68,0.6100478468899522,0.5430622009569378,0.6115107913669064,0.5023923444976076
J10,169.91,75.88,72.51,62.66,0.5875299760191847,0.47129186602870815,0.583732057416268,0.4904306220095694
J11,169.8,76.95,70.99,65.14,0.4798387096774194,0.46184738955823296,0.4899598393574297,0.4578313253012048
J12,165.95,71.58,70.79,66.69,0.46987951807228917,0.42971887550200805,0.4798387096774194,0.46184738955823296
J13,168.46,78.75,73.15,61.97,0.46184738955823296,0.40963855421686746,0.5524193548387096,0.548
J14,159.91,72.59,71.02,61.92,0.4819277108433735,0.41767068273092367,0.4779116465863454,0.4497991967871486
J15,180.86,75.48,72.71,69.21,0.4779116465863454,0.43373493975903615,0.47580645161290325,0.4538152610441767
J16,165.89,71.1,69.62,66.42,0.5282258064516129,0.5220883534136547,0.432,0.424
J17,146.81,72.28,66.36,61.21,0.43775100401606426,0.42971887550200805,0.4779116465863454,0.46
J18,166.22,73.67,70.22,61.7,0.5120967741935484,0.46,0.4779116465863454,0.44176706827309237
J19,161.96,73.34,70.38,63.27,0.43951612903225806,0.3895582329317269,0.47580645161290325,0.472
J20,170.34,70.95,74.13,61.47,0.4798387096774194,0.43951612903225806,0.4497991967871486,0.424
K01,188.23,76.16,75.81,62.27,0.5779376498800959,0.5119617224880383,0.6139088729016786,0.5311004784688995
K02,185.09,76.98,76.75,62.44,0.657074340527578,0.5095693779904307,0.6354916067146283,0.507177033492823
K03,199.23,80.97,77.21,61.53,0.631578947368421,0.48086124401913877,0.7296650717703349,0.6052631578947368
K04,226.88,79.98,82.87,68.89,0.6052631578947368,0.5023923444976076,0.6426858513189448,0.5741626794258373
K05,162.3,73.36,69.81,60.9,0.5889423076923077,0.47129186602870815,0.5769230769230769,0.4724220623501199
K06,189.26,79.77,72.48,67.73,0.5827338129496403,0.46522781774580335,0.7091346153846154,0.5550239234449761
K07,234.61,87.07,81.14,67.78,0.657074340527578,0.5611510791366906,0.6019184652278178,0.5083932853717026
K08,225.24,80.28,81.05,64.23,0.6490384615384616,0.5323741007194245,0.7002398081534772,0.5707434052757794
K09,223.63,85.67,77.57,65.12,0.7314148681055156,0.6019184652278178,0.6067146282973621,0.5382775119617225
K10,248.93,75.61,82.37,73.51,0.5574162679425837,0.5465393794749404,0.6076555023923444,0.5909090909090909
K11,214.11,82.73,76.17,65.68,0.4899598393574297,0.4819277108433735,0.5100401606425703,0.4779116465863454
K12,193.0,81.12,74.29,64.32,0.58,0.516,0.516,0.496
K13,181.23,77.36,77.68,58.28,0.596,0.58,0.5742971887550201,0.5662650602409639
K14,200.47,78.76,77.67,62.2,0.5341365461847389,0.5100401606425703,0.5301204819277109,0.52
K15,247.1,87.93,83.54,67.93,0.572,0.576,0.5461847389558233,0.5542168674698795
K16,211.69,82.15,77.42,63.92,0.5542168674698795,0.524,0.6144578313253012,0.6224899598393574
K17,189.25,80.03,73.07,64.76,0.5261044176706827,0.536,0.4859437751004016,0.4899598393574297
K18,214.58,80.87,79.95,65.48,0.5180722891566265,0.5060240963855421,0.5783132530120482,0.5823293172690763
K19,190.35,79.18,74.61,62.56,0.5220883534136547,0.5080645161290323,0.516,0.504
K20,199.79,79.74,77.22,65.91,0.5381526104417671,0.5502008032128514,0.4899598393574297,0.472
L01,175.0,70.0,72.0,64.0,0.5011990407673861,0.45323741007194246,0.5371702637889688,0.4724220623501199
L02,161.0,65.0,66.0,69.0,0.49160671462829736,0.4412470023980815,0.4724220623501199,0.4556354916067146
L03,155.0,70.0,64.0,68.0,0.5635491606714629,0.4628297362110312,0.5,0.44364508393285373
L04,190.0,75.0,71.0,71.0,0.5107913669064749,0.48086124401913877,0.48201438848920863,0.4244604316546763
L05,172.0,67.0,75.0,64.0,0.5011990407673861,0.44019138755980863,0.5096153846153846,0.43509615384615385
L06,194.0,71.0,73.0,70.0,0.49038461538461536,0.42206235011990406,0.4844124700239808,0.43779904306220097
L07,189.0,75.0,73.0,63.0,0.5048076923076923,0.434052757793765,0.5155875299760192,0.47129186602870815
L08,186.0,69.0,77.0,67.0,0.4844124700239808,0.44258373205741625,0.5096153846153846,0.4580335731414868
L09,171.0,70.0,72.0,63.0,0.5083932853717026,0.4412470023980815,0.49640287769784175,0.4460431654676259
L10,163.0,68.0,69.0,70.0,0.486810551558753,0.41007194244604317,0.4844124700239808,0.4172661870503597
L11,180.0,72.0,73.0,67.0,0.4314516129032258,0.36947791164658633,0.4435483870967742,0.4
L12,206.0,71.0,74.0,72.0,0.4274193548387097,0.3493975903614458,0.4112903225806452,0.3534136546184739
L13,237.0,76.0,75.0,79.0,0.42570281124497994,0.376,0.40963855421686746,0.3614457831325301
L14,197.0,70.0,71.0,74.0,0.46774193548387094,0.42168674698795183,0.47580645161290325,0.43373493975903615
L15,170.0,72.0,71.0,62.0,0.4153225806451613,0.3588709677419355,0.41935483870967744,0.384
L16,155.0,65.0,68.0,64.0,0.40725806451612906,0.3453815261044177,0.4153225806451613,0.357429718875502
L17,173.0,70.0,68.0,66.0,0.4497991967871486,0.4032258064516129,0.41767068273092367,0.36693548387096775
L18,213.0,75.0,76.0,69.0,0.42570281124497994,0.3629032258064516,0.40725806451612906,0.3790322580645161
L19,170.0,73.0,65.0,67.0,0.4497991967871486,0.3790322580645161,0.4435483870967742,0.38306451612903225
L20,184.0,73.0,70.0,72.0,0.42168674698795183,0.3453815261044177,0.388,0.34
